Symbol	N01_AM_Naive_01	N02_AM_Naive_02	N03_AM_Naive_03	N04_AM_Naive_04	R01_AM_Allo_02H_01	R02_AM_Allo_02H_02	R03_AM_Allo_02H_03	R04_AM_Allo_02H_04	R05_AM_Allo_24H_01	R06_AM_Allo_24H_02	R07_AM_Allo_24H_03	R08_AM_Allo_24H_04
ENSMUSG00000024694	0	0.013922554	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024695	12.52646089	11.83781192	12.80590287	12.66268158	16.58312689	15.40816702	14.9779859	16.01954033	14.65445474	14.87902763	15.25432891	15.67649607
ENSMUSG00000024696	21.24422048	23.56572282	20.58075254	22.56171901	17.47690554	22.67525435	26.88891179	17.80455025	25.92483764	24.84430485	27.32407754	19.8799636
ENSMUSG00000024697	0.100816248	0	0	0.048358522	0	0.057135026	0	0.040812206	0.073911564	0.027274897	0.03102929	0.064756715
ENSMUSG00000024712	11.91403107	11.50643225	12.40017333	12.49579925	14.40066647	12.94967738	13.2883967	13.24528441	14.1664858	15.466694	13.87404798	14.8199102
ENSMUSG00000024713	0	0.010122853	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024725	47.89196703	46.90111438	47.83950081	46.61079818	46.81349926	44.31771912	43.87770494	45.03495563	45.03082147	46.71427639	46.07474067	46.81225845
ENSMUSG00000024726	9.682443913	8.447593135	8.438864261	9.393122312	7.073105836	7.213611358	8.519659099	9.314614691	12.52208061	13.42123301	11.75285566	14.0457625
ENSMUSG00000024727	0	0	0	0	0.029887893	0	0	0	0	0	0	0
ENSMUSG00000024728	0	0.103031452	0.054581434	0	0.119185301	0	0.142622129	0.056400201	0	0.037692393	0	0
ENSMUSG00000024729	0	0.135785192	0.143865788	0.088073691	0.235611534	0.286159584	0.281942641	0.074329848	0.089741703	0.149024458	0.169537691	0.058969574
ENSMUSG00000024730	112.5285916	116.5558253	113.4872076	115.6848121	78.07994324	100.7117602	93.5368621	90.7197114	151.9976734	137.1186782	144.5052166	139.528557
ENSMUSG00000024731	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024732	5.344266435	6.32901686	7.379151523	6.363893546	16.49693817	15.96964659	15.23928228	12.39069039	9.059919544	9.524354625	8.971973237	9.350047258
ENSMUSG00000024734	0	0	0	0	0	0	0.047618518	0	0	0	0	0.044818324
ENSMUSG00000024735	6.197475776	6.633329132	7.007619271	5.861981469	6.649483063	7.207040385	7.547168629	5.761189239	9.482776466	9.876336101	9.716809818	8.839363508
ENSMUSG00000024736	17.46253468	19.67136733	15.51650724	16.76694721	31.11342371	24.5832791	16.64327722	25.17468395	10.15357496	7.856228575	10.38322946	10.84916787
ENSMUSG00000024737	60.33045965	67.09684707	58.72852988	63.34566233	94.05313727	90.48569058	73.42932789	76.13773002	48.38293088	42.48530963	53.55048247	48.59733677
ENSMUSG00000024738	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024740	97.81743981	93.2398191	93.90055941	91.14964569	91.84823716	101.6679828	100.6102835	89.22063912	134.0381967	141.3267142	129.8824305	129.2814594
ENSMUSG00000024742	2.8783155	2.827148115	2.697343129	2.372027039	2.625001078	3.061216417	3.478669202	3.126002863	10.03964032	10.99101086	10.58384637	9.113745685
ENSMUSG00000024743	0.156211313	0.115521066	0.156394558	0.099906492	0.108886235	0.083610495	0.094762062	0.267001136	0.063624127	0.037565792	0.101499728	0.061317853
ENSMUSG00000024747	0	0	0	0	0	0	0	0	0.080685002	0.089323308	0	0
ENSMUSG00000024749	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024750	10.92127667	11.55434732	11.69063639	12.46188677	24.09772436	29.01770801	25.9551753	18.96020582	9.955506545	11.48994286	11.38345208	12.23762154
ENSMUSG00000024754	0.977990639	0.865986664	0.887273685	1.172781741	1.401731377	1.495019516	1.449037383	1.375259241	1.496885781	1.483075618	1.132735317	1.248108477
ENSMUSG00000024757	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024758	29.16977358	30.33827058	30.35335324	29.6774386	26.08308019	27.51957012	24.6706	27.16194632	31.2990222	29.07046172	32.45890132	31.18309492
ENSMUSG00000024759	14.25291472	15.63377607	15.17080131	15.91409341	13.2675778	13.2368293	10.958707	14.06463891	13.99720895	13.53547016	16.71384356	17.03135372
ENSMUSG00000024761	0.224234955	0	0	0	0	0	0	0	0.164393701	0	0	0
ENSMUSG00000024764	14.96157244	15.78787908	16.40102932	15.28569324	13.39300689	17.76477107	18.40753048	13.82784833	29.72519222	30.37194296	31.66791506	32.44271883
ENSMUSG00000024766	3.741896216	3.744943095	4.026442695	4.23590518	3.286417848	3.42127308	3.251684389	3.130557695	4.145433916	3.752389058	3.700742091	3.909710359
ENSMUSG00000024767	11.11485445	9.843265547	10.88598211	9.840166405	12.834322	14.0173504	15.17079415	12.41526026	12.57507643	13.34597313	13.45146235	12.31756485
ENSMUSG00000024768	11.44122705	13.58525558	14.48841153	12.75383191	12.68246475	13.42466589	13.77420462	12.32921992	16.65770735	15.95614343	21.42591142	19.32987947
ENSMUSG00000024769	8.34847544	8.940744233	8.137715259	8.121462891	8.607201352	6.836348534	6.423492566	9.919851689	6.887248699	6.336769711	7.891636666	7.209743572
ENSMUSG00000024770	0.104236359	0.19271164	0.040835987	0.14999714	0.029723473	0.059073286	0.07113671	0.126590183	0.127364925	0.141000882	0.288737403	0.535628282
ENSMUSG00000024771	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024772	20.68652832	26.64028862	25.51265386	24.08278948	34.23489556	36.77449294	40.7396964	34.26084297	22.01665594	20.55470221	21.06819705	20.33750888
ENSMUSG00000024773	7.146830548	7.488786992	7.478237482	6.582427867	7.578835034	5.027268327	3.576237702	8.420678065	5.061008181	4.021450493	5.095050076	4.832577709
ENSMUSG00000024774	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024776	2.440076455	2.352437643	2.507446183	2.445037091	1.650245645	2.99738344	2.968668629	1.81525116	2.023045626	2.032263343	1.804779109	2.190965849
ENSMUSG00000024777	8.436481842	8.37698969	7.984241362	9.230174179	6.892739671	6.339065981	4.948884802	8.518907124	6.926329732	6.462558699	5.13482137	4.840528461
ENSMUSG00000024778	7.575428045	6.920321275	7.855875598	8.736923052	5.813392964	3.882802279	4.333588403	5.20882526	5.798804576	4.746914543	4.886010903	5.044773378
ENSMUSG00000024780	11.78877192	8.4173872	10.29852128	8.644570948	8.19153894	8.024860633	9.016302388	8.83150519	10.79512108	10.88775533	11.96940363	12.83794803
ENSMUSG00000024781	143.7469631	139.669395	133.4126986	139.8871875	154.4872876	159.8028152	195.0643863	138.6726407	153.7169206	147.2697039	161.491436	160.3721985
ENSMUSG00000024782	21.75600229	22.83920873	21.7785359	23.30749396	17.23175535	17.00675859	17.52896131	19.6703746	17.1827393	16.5157529	17.80691603	17.32473753
ENSMUSG00000024784	0	0	0.097458316	0	0	0	0	0.20141166	0	0	0	0.079894955
ENSMUSG00000024785	13.49364625	13.84907294	17.11877207	12.43082229	13.32336977	14.47246359	15.74965962	11.56307356	17.28896554	15.60878978	17.52445821	15.67403427
ENSMUSG00000024786	0	0.045023384	0	0.116813195	0	0.138013418	0.041549324	0	0.029756375	0	0	0.039106028
ENSMUSG00000024787	5.821815654	5.458552321	5.348958364	5.452121188	3.142364892	3.731424546	3.287293704	5.190514772	4.589961673	4.931369019	4.031644873	3.939823026
ENSMUSG00000024789	7.589017088	7.748394806	7.847909749	8.051124408	6.521372387	6.083228078	6.263994768	7.472842957	5.789304539	6.279642514	6.923086415	6.137176994
ENSMUSG00000024790	9.018847406	6.60841035	6.418204624	7.024902428	5.308690243	5.697347566	7.28431623	5.024297414	8.067854206	11.01342083	9.779059039	7.015405067
ENSMUSG00000024791	1.555955573	1.544302869	1.780575537	1.73819844	0.910727656	1.148657864	1.131730862	1.665862674	7.039443094	7.626936509	8.052963985	6.154371854
ENSMUSG00000024792	2.604691482	1.988534799	2.611081653	2.403242581	3.368542823	2.878477219	3.387871416	3.08884596	2.561085486	2.138895962	2.51819831	2.258626078
ENSMUSG00000024793	0.183324086	0.087153074	0.153899275	0.03768645	0.022403871	0.022263049	0.214475295	0.095416512	0	0.042511392	0.072544635	0.025232892
ENSMUSG00000024795	4.291622451	4.533902481	4.635585602	3.440739707	1.486013382	1.737262192	1.820066539	2.630806301	14.56298286	14.49664459	14.77496747	12.8576303
ENSMUSG00000024797	5.095510313	4.829985212	5.503430462	5.225917678	4.302830376	3.98860486	3.458248164	5.014427147	4.451168096	4.409813922	4.384306724	4.276559659
ENSMUSG00000024798	0.007095689	0	0.03335797	0.02042153	0.03035052	0.030159748	0.043582446	0.008617382	0.036414508	0.034554104	0.032758734	0.075202585
ENSMUSG00000024799	0.662753756	0.634090529	0.593932551	0.703360485	0.403960264	0.429591025	0.457953908	0.714334052	1.21471408	1.546478518	1.170351184	1.013704724
ENSMUSG00000024800	9.055597625	7.752247033	9.717480058	7.36540067	9.009789577	10.79399355	10.47920721	9.32405199	13.42221197	16.61676468	14.81424256	16.40668846
ENSMUSG00000024803	0.064411967	0	0	0	0	0	0	0.156450644	0.04722244	0	0.05947427	0
ENSMUSG00000024805	2.189859686	1.976266367	2.704587577	2.617122799	2.889397218	2.776579441	2.735662848	3.200393796	3.945609846	5.091020277	4.043978534	5.900567191
ENSMUSG00000024806	0.182483342	0	0	0	0.156107874	0	0	0	0	0	0	0
ENSMUSG00000024807	5.216339587	5.047108107	4.792066671	4.489869083	5.597421885	3.455798244	3.299439249	5.223984118	4.303961141	5.271222346	3.31726339	2.813554177
ENSMUSG00000024810	0.017348867	0	0.081559805	0.124825943	0.044523976	0.044244115	0.053279257	0.042138774	0.114470999	0.09856506	0.096113615	0.06686158
ENSMUSG00000024811	17.65807708	19.13412237	17.41609441	18.46920954	18.3511387	16.49782235	14.73542879	17.87688791	14.13367566	14.50990919	14.98302799	15.60526636
ENSMUSG00000024812	15.62547903	15.10798816	15.45409525	14.39624039	15.06174056	16.79848155	18.25165607	14.46538016	15.15906154	15.01337831	14.17614765	16.20015964
ENSMUSG00000024815	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024816	14.38455542	14.5844629	13.48101229	14.33606045	10.42123585	8.728196845	10.35449407	11.66682293	14.24734796	13.99878607	14.09535772	11.19846271
ENSMUSG00000024817	6.180890076	6.292449656	6.311922676	6.742328658	4.033393686	3.62602486	3.461525567	5.466521538	5.946456381	6.050947946	5.503007924	6.125554297
ENSMUSG00000024818	5.000600534	4.598957775	4.27293256	4.111950312	2.553603908	2.190537134	2.363635313	3.42380612	3.413585773	3.509858752	3.592514194	3.355399859
ENSMUSG00000024824	33.11706985	28.72311429	27.2324542	27.34610609	24.24249984	24.13735617	27.36002688	22.06653743	37.6408546	37.16094087	31.65580528	32.87150243
ENSMUSG00000024826	4.71879777	4.561181239	4.310172606	4.256299013	5.404285787	5.021500261	5.478131083	4.692578179	4.631467124	4.461255598	4.467569078	3.937002797
ENSMUSG00000024827	0	0.033593633	0	0.04357935	0.077721262	0.128721225	0.217010548	0.036778821	0.022202346	0	0.055925459	0.029178472
ENSMUSG00000024829	4.271406201	4.564824423	4.254876005	4.797342652	4.322453566	3.542502479	5.892303366	4.270134833	6.912218463	6.46848086	6.012147014	7.503152146
ENSMUSG00000024830	2.128748193	1.801849491	1.59759669	1.513191177	2.15017524	2.187532909	2.301688208	1.889631532	1.855233235	1.831819666	2.005031589	1.861568079
ENSMUSG00000024831	1.291064172	1.164347683	1.295320084	1.223464805	1.167313884	1.400894805	1.48281716	1.134523559	1.369760315	1.039337013	1.240552776	1.112451131
ENSMUSG00000024833	5.895411862	6.618119865	6.235937343	6.176028253	4.417940251	5.372446393	5.09357138	5.584567542	14.12466181	14.6799086	13.52160671	12.79169442
ENSMUSG00000024835	88.85444034	89.01687305	87.57754532	83.95570586	87.08610684	79.3421496	74.60141834	83.62027198	75.70590082	68.29426484	78.21609265	71.82882454
ENSMUSG00000024837	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024841	11.41936263	11.90107166	11.52696222	10.86670246	11.14751846	12.99545297	15.36645127	14.0919638	21.36858444	24.51590154	24.65929947	23.51319212
ENSMUSG00000024842	0.158891855	0.088127531	0.373488053	0.114323466	0.679631064	0.202607748	0.081327503	0.096483363	0.232977237	0.128960136	0.073355756	0.076545062
ENSMUSG00000024843	1.696822722	1.624675695	1.737104521	1.529303123	3.4226498	3.196157118	2.943774513	2.706040015	1.708855092	2.03315075	1.855358959	1.888699797
ENSMUSG00000024844	33.48266637	32.27472448	31.93379745	31.4566784	31.93552779	31.99652337	32.54217896	31.87615659	68.28070684	79.15188072	63.60867823	58.80977322
ENSMUSG00000024845	5.615411345	5.343137264	5.565778566	5.180582839	4.739730106	5.134256687	4.470981828	4.9101512	4.610854918	3.813185098	4.631883972	4.442516433
ENSMUSG00000024846	0	0.031918628	0	0.082812898	0.073846018	0.048921233	0.058911494	0	0.021095319	0	0.053136971	0.02772361
ENSMUSG00000024847	13.14181414	13.82587564	13.48411797	14.37101035	12.04536946	11.79232856	10.94395857	12.88842913	14.66229685	15.34322438	14.6142332	12.78757241
ENSMUSG00000024851	15.42183624	14.86724734	13.93881952	12.96107792	15.51696998	15.19764316	14.38778637	13.50093186	10.64507448	9.561306086	11.4535	10.70003273
ENSMUSG00000024853	70.37271579	67.40725138	68.64793634	66.93750409	63.33177092	56.62237532	61.55767062	65.72210205	85.02436131	88.21573751	90.5469533	82.61813438
ENSMUSG00000024854	55.46932124	54.87885386	50.5095392	57.88812687	47.98635951	45.13588538	41.9478324	41.8754761	50.74129018	54.04442937	53.98564468	50.19396175
ENSMUSG00000024855	8.777410921	7.469554704	8.745508096	8.370248311	9.862247132	8.307944945	8.985292714	8.623264528	8.547979936	8.825179868	9.822232604	8.886071964
ENSMUSG00000024856	44.78160069	46.48134639	41.00121903	41.39198176	33.28724999	27.5887787	25.58234899	38.49736016	33.3021541	31.71743934	32.23755508	27.04060182
ENSMUSG00000024857	0	0	0	0	0	0	0.034719468	0.041189646	0	0	0.031316255	0
ENSMUSG00000024858	27.64069752	25.00474138	25.9487775	25.19949231	22.03536204	21.10334916	20.84046378	23.98407369	25.57493907	23.95526619	23.57010487	21.86706005
ENSMUSG00000024862	1.951134944	2.106522787	1.838020678	1.853940802	1.90484124	1.728270899	1.852499453	2.170591268	1.23388963	1.226975522	1.299602019	1.061923594
ENSMUSG00000024863	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024866	2.115109253	1.67588701	2.66342892	2.065342675	1.615534971	2.440178099	2.783832326	1.926525948	1.495272677	2.023217435	3.068951377	1.45562769
ENSMUSG00000024867	0.015709151	0	0.018462809	0.045211242	0	0	0	0.038156057	0.011516873	0	0.014504917	0
ENSMUSG00000024868	0	0	0.055053709	0	0	0	0	0	0	0	0	0
ENSMUSG00000024869	2.363148221	2.534006186	2.1293283	2.607121598	2.021587499	1.891695864	1.854655888	2.032869201	2.281122786	2.445428629	2.818408707	1.973279456
ENSMUSG00000024870	91.5072914	91.4043388	92.62055925	84.51762534	96.93720457	108.7572996	106.5492227	90.13901697	114.09765	128.1736895	121.332859	107.5064341
ENSMUSG00000024871	0.692880617	0.869727569	0.60003686	0.472292517	0.343161911	0.449506492	0.335979764	0.465023505	0.360927887	0.414368461	0.319882863	0.263518806
ENSMUSG00000024873	1.378582729	0.611691985	0.756109503	1.454782282	4.324200718	1.953191103	2.446136687	1.785839197	0.741167076	0.596740352	0.933462373	1.15114615
ENSMUSG00000024875	14.5440324	16.64016612	16.7354793	16.65554307	15.82921291	17.2832687	18.39624852	14.42636309	20.04138699	23.42310802	19.26480362	21.05614689
ENSMUSG00000024878	2.807089441	3.113839445	2.268161819	2.692952762	2.90164707	4.126256866	4.011027272	3.19601141	4.973416855	5.980526285	4.373836953	5.240147367
ENSMUSG00000024883	0.136119639	0.271789865	0.223972092	0.117526494	0.535648879	0.439711212	0.390161685	0.562057179	0.339298207	0.243050945	0.075410982	0.23606893
ENSMUSG00000024885	82.70359194	84.4772186	84.37364019	83.06358934	77.4410781	79.6345701	69.95193249	73.26792238	91.92685358	93.05835598	100.7172183	93.29544849
ENSMUSG00000024887	1.578313318	1.292888484	1.141523715	1.921791631	1.620227682	1.527477208	1.889118738	1.562919207	1.459740227	0.748888749	1.165858291	1.450497861
ENSMUSG00000024889	18.16163573	16.3088956	17.37184367	17.08376827	18.36145991	17.51085801	15.37241665	16.80491975	16.77327353	19.71765691	16.26123614	15.45320931
ENSMUSG00000024891	1.333708151	0.867264748	1.189133381	1.522139258	1.101596176	1.915675927	1.553611926	0.949494652	1.180083427	1.082466963	1.698577457	1.373630863
ENSMUSG00000024892	0.412258391	0.564014071	0.484523211	0.61301865	0.423206502	0.49063745	0.49235924	0.450601681	1.571645912	1.249165892	1.332294104	1.0327338
ENSMUSG00000024896	14.54188087	16.6606461	16.9888934	16.17853837	17.00759221	18.11842414	21.64066168	17.50228104	18.26709668	20.96266945	19.07854653	17.90049676
ENSMUSG00000024897	5.314084428	4.601740108	4.795002034	5.550256041	5.147252268	4.138550421	3.43944704	4.871507863	3.041333052	3.033032717	4.146967244	3.815261192
ENSMUSG00000024899	0	0.034693397	0.036758006	0.090012039	0.080265644	0.106348166	0.160082059	0.075965718	0.160504332	0.101536151	0.144390766	0.090401087
ENSMUSG00000024900	147.608187	148.0771865	142.564472	144.079392	132.2670791	144.5612878	134.919207	136.269602	126.0681008	114.2658029	146.3262067	140.409847
ENSMUSG00000024901	0.923055299	1.124637739	0.729166695	1.11053386	1.126208286	1.029084475	0.635107938	0.882104254	0.610158174	0.393008287	0.40518974	0.466544853
ENSMUSG00000024902	7.25830344	9.014143819	7.232475616	8.514757821	8.571416423	7.578598349	9.005087962	7.617197494	11.59694318	10.66142794	10.7084641	10.98400391
ENSMUSG00000024903	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024905	1.103758469	1.05602237	0.924280946	1.012553507	0.625549257	0.844461225	0.550826046	0.619964155	0.708050056	0.660678112	1.414065733	0.877351325
ENSMUSG00000024906	1.471916133	1.45928153	1.04876914	1.297337293	0.519407958	0.82895719	1.101830382	0.670339988	1.584939922	1.739693934	1.333599097	1.21430893
ENSMUSG00000024907	60.83538429	57.03311826	67.37066143	65.94424809	37.01707952	33.52674473	30.89291456	38.97697511	69.88556341	94.86285835	98.6324805	80.76740369
ENSMUSG00000024908	9.231240481	9.221226049	8.810513016	9.070516803	9.414610078	9.488891788	8.622203406	9.361491021	9.691180662	9.44817088	9.965933815	10.01350841
ENSMUSG00000024909	0.766139368	1.037492278	0.88874205	0.944984605	1.029921218	1.074196986	1.028736684	1.268782405	1.276547449	1.332462034	1.047332216	0.920309332
ENSMUSG00000024910	1.384177626	0.716536918	1.735264296	1.062317404	0.47364548	0.235334162	1.03910408	0.44827173	0.202956834	0.224685821	0.170409232	0.533454466
ENSMUSG00000024911	36.1231663	28.27315993	34.69688948	31.26811341	31.92166817	32.5783455	38.29266133	24.05050135	33.60790589	36.01544585	35.47040677	32.8607951
ENSMUSG00000024912	0.399603242	0	0.156549913	0.287516486	1.766204665	3.793287062	6.204187923	1.132365378	0.439442566	0.054054468	0.245980286	0.320843537
ENSMUSG00000024913	1.371327769	1.752247853	1.455297489	1.573687417	2.356141984	1.947830961	1.895434153	2.030820606	1.972548711	1.883177004	2.169109694	1.817423182
ENSMUSG00000024914	8.854953932	8.707860384	8.695439176	8.865165303	10.19148833	8.517934958	7.886861202	8.772940776	9.865896555	9.834672412	9.722626032	9.022756533
ENSMUSG00000024921	2.738542704	2.735412219	2.577811801	2.430303957	2.648296524	1.997710272	1.719248578	2.747426461	2.237427138	1.856456555	2.372381315	2.439298702
ENSMUSG00000024922	0.156809824	0.043486378	0.092148518	0.169238152	0.100608833	0.299929332	0.080261832	0.047609549	0.057481108	0.127270313	0.108591814	0.037771029
ENSMUSG00000024924	0	0	0	0.026203801	0	0	0.009320439	0.005528679	0	0	0	0
ENSMUSG00000024925	6.993580996	7.31661487	7.011884299	7.965212538	6.124526045	5.212571637	4.851979868	5.071874434	9.598339537	9.60371393	8.477337628	8.271084481
ENSMUSG00000024926	16.70204238	15.82661622	15.96996225	13.93180604	19.13137753	18.33731289	19.24205484	18.49612022	16.97667884	16.68046048	15.47397297	15.16484236
ENSMUSG00000024927	39.17936175	38.53892229	38.71696652	34.45412942	45.47647668	42.09489274	39.07888334	45.85311452	32.31407576	29.862367	31.1128608	29.92477904
ENSMUSG00000024935	0	0.011505382	0	0.014925361	0	0	0.021235226	0	0	0	0	0.009993247
ENSMUSG00000024936	1.112761393	0.720043624	1.743756617	0.133439543	2.459144668	1.655401151	1.898526215	1.914478613	1.223700586	0.677356275	0.770594439	1.161474541
ENSMUSG00000024937	32.31923406	29.3027399	33.08238938	29.05910905	25.2886931	28.2297827	26.14342535	29.07780903	30.67887044	29.07978665	31.9882863	29.97526417
ENSMUSG00000024939	0.288545996	0.213384937	0.301444672	0.184542448	0.246840622	0.218034734	0.393839787	0.311489437	0.329065565	0.104084576	0.148014787	0.278010111
ENSMUSG00000024940	0.679056029	0.631767425	0.334681996	0.378258683	0.918209067	0.819331679	0.941800692	0.611860682	0.35330392	0.373350774	0.364065041	0.379893585
